filename,width,height,class,xmin,ymin,xmax,ymax,labels
train/meter-mp4_25_png.rf.c31f0a27ba6fd5d199344c04b4b678eb.jpg,30,22,person,11,1,24,16,1
train/2-_1-mp4_43_png.rf.1b4284a252242a483a25ce24cfe09a7b.jpg,30,22,person,10,8,18,19,1
train/2023-09-14-03-49-26-mp4_50_png.rf.4a6f911910f9cd175ffc20983e32e673.jpg,30,22,person,15,3,21,15,1
train/2023-09-14-03-49-26-mp4_50_png.rf.4a6f911910f9cd175ffc20983e32e673.jpg,30,22,person,23,3,28,12,1
train/2023-09-14-03-49-26-mp4_102_png.rf.0782bf658d6333b533b6a5380546256d.jpg,28,22,person,16,7,21,21,1
train/2023-09-14-03-49-26-mp4_102_png.rf.0782bf658d6333b533b6a5380546256d.jpg,28,22,person,5,7,12,20,1
train/2023-09-11-05-33-46-mp4_74_png.rf.8e9a509d7fc0a2665e0b607d016fb4fd.jpg,30,22,person,1,3,9,16,1
train/2023-09-14-03-49-26-mp4_191_png.rf.ebb54f29e654afdc7e039bee468671d0.jpg,32,24,person,19,4,23,17,1
train/2023-09-14-03-49-26-mp4_191_png.rf.ebb54f29e654afdc7e039bee468671d0.jpg,32,24,person,3,3,9,15,1
train/2023-09-14-03-49-26-mp4_56_png.rf.c4ae18c92229f4920b90bcdfd26568ca.jpg,28,22,person,9,3,17,17,1
train/2023-09-14-03-49-26-mp4_56_png.rf.c4ae18c92229f4920b90bcdfd26568ca.jpg,28,22,person,3,4,8,16,1
train/2-_1-mp4_75_png.rf.d082899a4c426f82ff63ef681b53dacc.jpg,32,24,person,15,6,21,17,1
train/2-_1-mp4_75_png.rf.d082899a4c426f82ff63ef681b53dacc.jpg,32,24,person,19,4,25,17,1
train/2023-09-11-05-33-46-mp4_180_png.rf.a40d0e84bd09fe66a8efbd6628a6afaa.jpg,30,22,person,15,5,25,17,1
train/2-_1-mp4_81_png.rf.5cc58afb335b4386364629bf7f3d458a.jpg,32,24,person,18,3,25,17,1
train/2023-09-14-03-49-26-mp4_98_png.rf.6ff5803676d02e0be7253fb0f63a9da0.jpg,30,22,person,7,3,13,16,1
train/2023-09-14-03-49-26-mp4_98_png.rf.6ff5803676d02e0be7253fb0f63a9da0.jpg,30,22,person,18,3,23,13,1
train/2023-09-14-03-49-26-mp4_100_png.rf.d4f59127ce23e624fd5b07c8f1df8c5a.jpg,28,20,person,17,1,24,14,1
train/2023-09-14-03-49-26-mp4_100_png.rf.d4f59127ce23e624fd5b07c8f1df8c5a.jpg,28,20,person,7,1,12,13,1
train/2023-09-14-03-49-26-mp4_205_png.rf.6aa0252c05d32d637bdb04ee806a42dc.jpg,30,22,person,6,7,11,19,1
train/2023-09-14-03-49-26-mp4_205_png.rf.6aa0252c05d32d637bdb04ee806a42dc.jpg,30,22,person,19,11,25,22,1
train/2-_1-mp4_104_png.rf.228549d788ea1191592ee5f591eef031.jpg,30,22,person,15,6,23,16,1
train/2023-09-14-03-49-26-mp4_174_png.rf.dacc75a7de0ae2858ff071764a83e85b.jpg,30,22,person,1,1,9,15,1
train/2023-09-14-03-49-26-mp4_174_png.rf.dacc75a7de0ae2858ff071764a83e85b.jpg,30,22,person,16,2,23,11,1
train/meter-mp4_32_png.rf.73021951adf4d635be451c3ccf7c6faa.jpg,28,22,person,11,8,19,21,1
train/2-_1-mp4_50_png.rf.c48423109741c7bc59a8de4ec543088a.jpg,30,22,person,4,8,14,23,1
train/2-_1-mp4_70_png.rf.91d469204c94c26b79b70824acaa56b5.jpg,30,22,person,6,11,13,19,1
train/2-_1-mp4_70_png.rf.91d469204c94c26b79b70824acaa56b5.jpg,30,22,person,16,7,24,19,1
train/2023-09-14-03-49-26-mp4_324_png.rf.9f48cb8fcc858e430043d333b23e3ef0.jpg,28,20,person,14,7,21,19,1
train/2023-09-14-03-49-26-mp4_121_png.rf.63f03066979ca40d9c8f21b12d0093e5.jpg,28,20,person,14,6,20,15,1
train/2023-09-14-03-49-26-mp4_121_png.rf.63f03066979ca40d9c8f21b12d0093e5.jpg,28,20,person,23,4,28,14,1
train/2023-09-14-03-49-26-mp4_64_png.rf.00586d84c7cf01bac61afe6354f37a67.jpg,30,22,person,18,3,23,13,1
train/2023-09-14-03-49-26-mp4_64_png.rf.00586d84c7cf01bac61afe6354f37a67.jpg,30,22,person,21,4,27,14,1
train/2023-09-14-03-49-26-mp4_169_png.rf.4d98b6a7b8fa2f744987689218580f6d.jpg,28,22,person,15,9,20,21,1
train/2023-09-14-03-49-26-mp4_169_png.rf.4d98b6a7b8fa2f744987689218580f6d.jpg,28,22,person,2,8,10,23,1
train/2023-09-14-03-49-26-mp4_205_png.rf.36a483719be468ce57bd82ba5aa3b60f.jpg,32,24,person,21,5,26,18,1
train/2023-09-14-03-49-26-mp4_205_png.rf.36a483719be468ce57bd82ba5aa3b60f.jpg,32,24,person,7,3,13,14,1
train/2023-09-11-05-33-46-mp4_28_png.rf.e57edb230eea9dc174ada47757d33def.jpg,30,22,person,14,7,23,20,1
train/2023-09-11-05-33-46-mp4_64_png.rf.1335a88697a6ef346e27f63d3086d93c.jpg,28,22,person,12,6,22,19,1
train/2023-09-14-03-49-26-mp4_13_png.rf.b066e958106d2142a228c5bcb0ec777f.jpg,30,22,person,6,7,12,16,1
train/2023-09-14-03-49-26-mp4_243_png.rf.bb13f77839edfb6cd1f9fecb73837f2d.jpg,28,20,person,14,9,21,20,1
train/2023-09-14-03-49-26-mp4_243_png.rf.bb13f77839edfb6cd1f9fecb73837f2d.jpg,28,20,person,3,9,11,21,1
train/2-_1-mp4_106_png.rf.f8b2d07d94305a1722952d86bbf4a36a.jpg,30,22,person,14,5,23,17,1
train/2023-09-14-03-49-26-mp4_37_png.rf.a507199195fac2c27428658c7e52eff0.jpg,28,20,person,16,7,23,19,1
train/2-_1-mp4_54_png.rf.656b53f92f1ae5dc15ea0f7162024b37.jpg,30,22,person,1,8,13,23,1
train/2023-09-14-03-49-26-mp4_275_png.rf.91906ff28f9e6da52be45f3e72812679.jpg,32,24,person,12,3,16,13,1
train/2023-09-14-03-49-26-mp4_275_png.rf.91906ff28f9e6da52be45f3e72812679.jpg,32,24,person,17,5,21,15,1
train/2023-09-14-03-49-26-mp4_275_png.rf.91906ff28f9e6da52be45f3e72812679.jpg,32,24,person,20,6,26,16,1
train/meter-mp4_23_png.rf.6f11c04ef5ad6113cf1ee444b75597c5.jpg,30,22,person,9,1,26,17,1
train/2023-09-14-03-49-26-mp4_181_png.rf.fc7740181890125078f71a0df52b8b2f.jpg,28,20,person,23,1,29,16,1
train/2023-09-14-03-49-26-mp4_181_png.rf.fc7740181890125078f71a0df52b8b2f.jpg,28,20,person,3,1,11,13,1
train/2023-09-11-05-33-46-mp4_140_png.rf.74c4a37c60b79d870a845a871120f996.jpg,30,22,person,14,4,23,17,1
train/2023-09-14-03-49-26-mp4_292_png.rf.f8463c031ce661ac416c7ac9717fb689.jpg,28,20,person,13,10,21,20,1
train/2-_1-mp4_44_png.rf.556e88f55054c71ab93680288a9e2114.jpg,28,20,person,8,7,15,19,1
train/2023-09-14-03-49-26-mp4_243_png.rf.46d3a6ce9a872d5fd3c10e4cecbbadb5.jpg,32,24,person,12,4,18,15,1
train/2023-09-14-03-49-26-mp4_243_png.rf.46d3a6ce9a872d5fd3c10e4cecbbadb5.jpg,32,24,person,22,3,30,16,1
train/2023-09-14-03-49-26-mp4_185_png.rf.fb089e70fa8b508b695a83b41adbae37.jpg,30,22,person,6,3,12,15,1
train/2023-09-14-03-49-26-mp4_185_png.rf.fb089e70fa8b508b695a83b41adbae37.jpg,30,22,person,25,4,30,15,1
train/2023-09-11-05-33-46-mp4_116_png.rf.e6907eaeebfc918e666a55ba6bc2509a.jpg,30,22,person,10,4,18,17,1
train/2023-09-14-03-49-26-mp4_114_png.rf.34dc5a74e4094a209684ec88e9f72ff5.jpg,28,20,person,12,3,17,10,1
train/2023-09-14-03-49-26-mp4_114_png.rf.34dc5a74e4094a209684ec88e9f72ff5.jpg,28,20,person,2,6,11,19,1
train/2023-09-14-03-49-26-mp4_36_png.rf.85efaee48d038c362b7753c9905cc46a.jpg,30,22,person,20,10,26,20,1
train/2023-09-14-03-49-26-mp4_208_png.rf.7aacf6d486b8e541e685b80f5b76b8c5.jpg,30,22,person,23,5,27,15,1
train/2023-09-14-03-49-26-mp4_208_png.rf.7aacf6d486b8e541e685b80f5b76b8c5.jpg,30,22,person,8,4,13,15,1
train/2023-09-14-03-49-26-mp4_140_png.rf.0bc7d59c4f5342918893f4c672da140a.jpg,28,22,person,13,10,20,20,1
train/2023-09-14-03-49-26-mp4_140_png.rf.0bc7d59c4f5342918893f4c672da140a.jpg,28,22,person,22,8,27,21,1
train/2023-09-14-03-49-26-mp4_300_png.rf.adebd49bbc74b25f7d262c0cab018e74.jpg,30,22,person,15,5,22,16,1
train/2023-09-14-03-49-26-mp4_223_png.rf.13e84f363127e27acca9b1ad3d5118f3.jpg,32,24,person,22,2,26,15,1
train/2023-09-14-03-49-26-mp4_223_png.rf.13e84f363127e27acca9b1ad3d5118f3.jpg,32,24,person,16,4,21,16,1
train/2023-09-11-05-33-46-mp4_62_png.rf.e42fdce53c986fe18ddb042ff0cd6ba9.jpg,30,22,person,9,4,19,18,1
train/2-_1-mp4_63_png.rf.172745ac8a2e14073eff12cc8686429f.jpg,28,22,person,15,9,21,20,1
train/2-_1-mp4_63_png.rf.172745ac8a2e14073eff12cc8686429f.jpg,28,22,person,5,8,12,18,1
train/2023-09-14-03-49-26-mp4_173_png.rf.b887036999b77596bb3c1d1d54224702.jpg,30,22,person,9,3,15,12,1
train/2023-09-14-03-49-26-mp4_173_png.rf.b887036999b77596bb3c1d1d54224702.jpg,30,22,person,23,1,31,18,1
train/2023-09-14-03-49-26-mp4_14_png.rf.bbbd491d9bdd4535b75945bcea465bc8.jpg,32,24,person,20,6,25,17,1
train/2023-09-14-03-49-26-mp4_90_png.rf.817f30dc7b8ef21ca77cac049f13ae18.jpg,28,20,person,5,4,12,13,1
train/2023-09-14-03-49-26-mp4_115_png.rf.5942cf51c1726a432783b0e916aa0260.jpg,28,22,person,11,3,17,12,1
train/2023-09-14-03-49-26-mp4_115_png.rf.5942cf51c1726a432783b0e916aa0260.jpg,28,22,person,2,6,11,19,1
train/2023-09-14-03-49-26-mp4_138_png.rf.da9f59b6afc334f1d8f088d6dd535428.jpg,30,22,person,14,5,20,16,1
train/2023-09-14-03-49-26-mp4_138_png.rf.da9f59b6afc334f1d8f088d6dd535428.jpg,30,22,person,22,2,27,15,1
train/2023-09-11-05-33-46-mp4_49_png.rf.eb6ec685c6473d62b9833cabd730a1dd.jpg,32,24,person,10,7,20,20,1
train/2023-09-11-05-33-46-mp4_119_png.rf.62ea26b093642c7b76e93bc2744ef1ec.jpg,28,20,person,13,8,21,19,1
train/2023-09-14-03-49-26-mp4_41_png.rf.4f701c047fe72078052e66c1cb80b1fc.jpg,30,22,person,15,3,21,13,1
train/2023-09-11-05-33-46-mp4_66_png.rf.09c7270c5867f7ac055f0e279bba1f47.jpg,32,24,person,7,3,18,19,1
train/2023-09-11-05-33-46-mp4_11_png.rf.8a56d381d553e0dfc5c349d478e9ed26.jpg,30,22,person,2,1,31,23,1
train/2023-09-14-03-49-26-mp4_234_png.rf.af014fee81439217622e1a44e1f9ae64.jpg,32,24,person,16,4,21,14,1
train/2023-09-14-03-49-26-mp4_234_png.rf.af014fee81439217622e1a44e1f9ae64.jpg,32,24,person,19,4,25,16,1
train/2-_1-mp4_47_png.rf.26725a6e090dcb88bd3d6f9a40aae946.jpg,28,20,person,16,6,24,20,1
train/2023-09-14-03-49-26-mp4_177_png.rf.12f46614896bd203ce472ceb50726a46.jpg,28,22,person,1,7,7,23,1
train/2023-09-14-03-49-26-mp4_177_png.rf.12f46614896bd203ce472ceb50726a46.jpg,28,22,person,21,9,26,20,1
train/2023-09-14-03-49-26-mp4_302_png.rf.42bd01cfb922c2f7df0ade13bfe8aa78.jpg,32,24,person,19,4,25,16,1
train/2023-09-11-05-33-46-mp4_51_png.rf.69835dd6a414be8d2c33675caa502b3c.jpg,28,22,person,8,7,18,19,1
train/2-_1-mp4_55_png.rf.b28fe97f5a0cf134bc8676b0c0c570c3.jpg,32,24,person,19,1,30,16,1
train/2-_1-mp4_52_png.rf.4b359ad04d845e98b509924f0b4ac840.jpg,30,22,person,18,8,30,23,1
train/2023-09-11-05-33-46-mp4_15_png.rf.9bcfe090c121b7a885b8e5fb9ec1b0bc.jpg,30,22,person,1,1,30,23,1
train/2023-09-14-03-49-26-mp4_100_png.rf.cf0272177af2d1f0ab5ed433b91e22e0.jpg,30,22,person,20,8,26,21,1
train/2023-09-14-03-49-26-mp4_100_png.rf.cf0272177af2d1f0ab5ed433b91e22e0.jpg,30,22,person,9,9,14,21,1
train/2-_1-mp4_47_png.rf.7391382c1a67b58fa8e2164123a7b7e0.jpg,28,22,person,7,7,15,21,1
train/2023-09-14-03-49-26-mp4_128_png.rf.f29f550d98c0bbdc020aa198a5d2e505.jpg,30,22,person,12,8,16,17,1
train/2023-09-14-03-49-26-mp4_128_png.rf.f29f550d98c0bbdc020aa198a5d2e505.jpg,30,22,person,6,8,13,22,1
train/2023-09-14-03-49-26-mp4_247_png.rf.837516f6376bd485d15dc572a22e0aae.jpg,30,22,person,16,11,23,21,1
train/2023-09-14-03-49-26-mp4_247_png.rf.837516f6376bd485d15dc572a22e0aae.jpg,30,22,person,1,9,11,23,1
train/2023-09-11-05-33-46-mp4_126_png.rf.6385fdec27e2a35567d9ecceaab6b6af.jpg,32,24,person,11,4,19,17,1
train/2-_1-mp4_89_png.rf.622c6fea3210e7386cdb3576342a74b3.jpg,28,20,person,5,5,12,19,1
train/2023-09-14-03-49-26-mp4_146_png.rf.1c296ff1f9390ac0de902e45ab5e244c.jpg,30,22,person,13,4,19,16,1
train/2023-09-14-03-49-26-mp4_146_png.rf.1c296ff1f9390ac0de902e45ab5e244c.jpg,30,22,person,6,5,11,16,1
train/meter-mp4_53_png.rf.c850d358082c92b314ea8e35f1b8f8cb.jpg,30,22,person,13,6,19,17,1
train/2023-09-11-05-33-46-mp4_175_png.rf.90775030bb54135260a50bb0a6a38c16.jpg,30,22,person,14,6,20,21,1
train/2023-09-11-05-33-46-mp4_49_png.rf.1a972223dd2caf4429531295197384c0.jpg,28,20,person,10,6,20,19,1
train/2023-09-14-03-49-26-mp4_237_png.rf.24030792be7a5655dfe425f8a88e3c58.jpg,30,22,person,14,11,18,22,1
train/2023-09-14-03-49-26-mp4_237_png.rf.24030792be7a5655dfe425f8a88e3c58.jpg,30,22,person,20,8,27,20,1
train/2023-09-11-05-33-46-mp4_131_png.rf.ab95bc5cd0601c88a4fe626fd2100ac1.jpg,28,22,person,14,3,21,16,1
train/2023-09-11-05-33-46-mp4_73_png.rf.9c4e20da71b33b57eb63a668f4b1c673.jpg,28,20,person,5,6,15,21,1
train/2023-09-14-03-49-26-mp4_103_png.rf.da72f56a9226b1b0d8d24c3fe3d43ebe.jpg,30,22,person,17,7,22,21,1
train/2023-09-14-03-49-26-mp4_103_png.rf.da72f56a9226b1b0d8d24c3fe3d43ebe.jpg,30,22,person,5,6,14,21,1
train/2023-09-14-03-49-26-mp4_45_png.rf.2e69b55394ae7cecf78b5ff58111c75d.jpg,30,22,person,5,3,12,14,1
train/2-_1-mp4_116_png.rf.ea12fadf90b5f1059bf51cbf20deb924.jpg,28,20,person,15,4,24,14,1
train/2023-09-11-05-33-46-mp4_33_png.rf.dc8d11ac3a3b17d4e6f14e0c9e4a5ec5.jpg,30,22,person,8,4,19,17,1
train/2023-09-11-05-33-46-mp4_27_png.rf.9ee8e2850a12a7f52d62c2ccbc2fae34.jpg,30,22,person,15,8,24,21,1
train/2023-09-14-03-49-26-mp4_120_png.rf.41a00cd601b5c821985266dfc28ca95f.jpg,28,22,person,10,7,16,17,1
train/2023-09-14-03-49-26-mp4_120_png.rf.41a00cd601b5c821985266dfc28ca95f.jpg,28,22,person,1,6,7,16,1
train/2023-09-14-03-49-26-mp4_180_png.rf.2197ea3ce212d8dc0e08e7b8bdb6704f.jpg,28,20,person,1,5,9,21,1
train/2023-09-14-03-49-26-mp4_180_png.rf.2197ea3ce212d8dc0e08e7b8bdb6704f.jpg,28,20,person,21,8,27,19,1
train/meter-mp4_0_png.rf.35b10f27c0a125fd1a8dd276e5e2ae87.jpg,30,22,person,10,7,18,21,1
train/2023-09-11-05-33-46-mp4_14_png.rf.bb3300c3cc981e4456e431c8cf8a0ca4.jpg,30,22,person,1,1,29,23,1
train/2023-09-14-03-49-26-mp4_33_png.rf.1d9828676adc5423436e4881474c2813.jpg,32,24,person,10,5,16,16,1
train/2023-09-14-03-49-26-mp4_239_png.rf.e2aaba7a2609893cdda65580908d6642.jpg,30,22,person,14,11,20,22,1
train/2023-09-14-03-49-26-mp4_239_png.rf.e2aaba7a2609893cdda65580908d6642.jpg,30,22,person,6,10,13,21,1
train/2023-09-11-05-33-46-mp4_95_png.rf.db44a7585ea2643e9e25238fc40174ab.jpg,30,22,person,27,3,31,16,1
train/2023-09-14-03-49-26-mp4_39_png.rf.69eb0ebc3ff3dd8aaffe8a10bfe121e2.jpg,32,24,person,17,4,24,15,1
train/2-_1-mp4_66_png.rf.3152c8afe7d17e9a88f51ba57f3e66d0.jpg,30,22,person,5,5,12,15,1
train/2-_1-mp4_66_png.rf.3152c8afe7d17e9a88f51ba57f3e66d0.jpg,30,22,person,13,6,21,17,1
train/2023-09-11-05-33-46-mp4_175_png.rf.0e05949b282e64f378f44030bb8990f7.jpg,30,22,person,14,6,20,21,1
train/meter-mp4_33_png.rf.296205ba38c3af75383937245652a0ac.jpg,28,20,person,10,3,17,15,1
train/2023-09-11-05-33-46-mp4_139_png.rf.e364655e3343aa9b612c8256bb84ff72.jpg,32,24,person,14,5,22,17,1
train/2023-09-14-03-49-26-mp4_134_png.rf.3d8e0749a94186dc785fb979a2e6bfb2.jpg,30,22,person,14,6,20,15,1
train/2023-09-14-03-49-26-mp4_134_png.rf.3d8e0749a94186dc785fb979a2e6bfb2.jpg,30,22,person,20,2,27,17,1
train/2023-09-14-03-49-26-mp4_155_png.rf.614f63ee278d615abe975faa588d922f.jpg,30,22,person,15,2,20,16,1
train/2023-09-14-03-49-26-mp4_155_png.rf.614f63ee278d615abe975faa588d922f.jpg,30,22,person,19,4,24,16,1
train/2023-09-14-03-49-26-mp4_101_png.rf.b6c34221d2def6186f1a010ee96bcc42.jpg,30,22,person,5,2,11,16,1
train/2023-09-14-03-49-26-mp4_101_png.rf.b6c34221d2def6186f1a010ee96bcc42.jpg,30,22,person,17,3,23,14,1
train/2023-09-14-03-49-26-mp4_182_png.rf.64d0e734707c52cb323fd96bf5959608.jpg,30,22,person,23,8,29,20,1
train/2023-09-14-03-49-26-mp4_182_png.rf.64d0e734707c52cb323fd96bf5959608.jpg,30,22,person,4,9,10,20,1
train/2023-09-14-03-49-26-mp4_321_png.rf.464471ce93b8d580b6a5edd01495d7af.jpg,32,24,person,15,5,22,17,1
train/2023-09-11-05-33-46-mp4_133_png.rf.be0d3be187ccffd6ff9a2e5f88916b2e.jpg,28,22,person,12,8,18,21,1
train/2023-09-14-03-49-26-mp4_275_png.rf.d66301b852b944fb1bca82d0f7f185bf.jpg,30,22,person,16,2,20,12,1
train/2023-09-14-03-49-26-mp4_275_png.rf.d66301b852b944fb1bca82d0f7f185bf.jpg,30,22,person,11,4,15,14,1
train/2023-09-14-03-49-26-mp4_275_png.rf.d66301b852b944fb1bca82d0f7f185bf.jpg,30,22,person,6,5,12,15,1
train/2023-09-14-03-49-26-mp4_195_png.rf.5e128df06bfd9ec7aeb829096aa1037a.jpg,28,22,person,15,8,20,19,1
train/2023-09-14-03-49-26-mp4_195_png.rf.5e128df06bfd9ec7aeb829096aa1037a.jpg,28,22,person,3,11,8,21,1
train/2023-09-11-05-33-46-mp4_36_png.rf.1f900ec2de753da605b8fb31be81a1b4.jpg,30,22,person,9,6,19,18,1
train/meter-mp4_72_png.rf.f4851230231179067b63bc3b5f42921b.jpg,32,24,person,12,6,20,17,1
train/2-_1-mp4_55_png.rf.9c051529dea26713b2b2fae403062ff4.jpg,32,24,person,20,1,31,17,1
train/2023-09-14-03-49-26-mp4_140_png.rf.b300c9cf8e4b878ee413532d05a19365.jpg,28,20,person,12,3,19,13,1
train/2023-09-14-03-49-26-mp4_140_png.rf.b300c9cf8e4b878ee413532d05a19365.jpg,28,20,person,21,2,26,15,1
train/2023-09-14-03-49-26-mp4_250_png.rf.88f00b1e28c527c7fe673ae776bdab68.jpg,30,22,person,8,11,14,19,1
train/2023-09-14-03-49-26-mp4_250_png.rf.88f00b1e28c527c7fe673ae776bdab68.jpg,30,22,person,21,6,31,23,1
train/2-_1-mp4_38_png.rf.7aca69fd63301f610b0855774fde2daa.jpg,28,20,person,7,5,12,16,1
train/2023-09-11-05-33-46-mp4_30_png.rf.566853a76db19c9419ccc29363ad3264.jpg,30,22,person,8,6,17,19,1
train/2023-09-14-03-49-26-mp4_259_png.rf.c38834356bd16d4d68d73bfe5997acfa.jpg,28,20,person,15,3,20,14,1
train/2023-09-14-03-49-26-mp4_259_png.rf.c38834356bd16d4d68d73bfe5997acfa.jpg,28,20,person,4,1,11,10,1
train/2023-09-14-03-49-26-mp4_259_png.rf.c38834356bd16d4d68d73bfe5997acfa.jpg,28,20,person,22,1,29,16,1
train/2023-09-14-03-49-26-mp4_80_png.rf.88571ef8a9a8ee790e883894793237e3.jpg,30,22,person,6,10,12,19,1
train/2023-09-11-05-33-46-mp4_120_png.rf.02db1623ea3fd64d9f082802d9417087.jpg,28,20,person,5,7,10,19,1
train/2023-09-11-05-33-46-mp4_120_png.rf.02db1623ea3fd64d9f082802d9417087.jpg,28,20,person,11,7,17,19,1
train/2023-09-14-03-49-26-mp4_160_png.rf.83f7ffba56ef5dffc2e7e6983a4db1d1.jpg,28,20,person,8,3,15,14,1
train/2023-09-14-03-49-26-mp4_91_png.rf.47ec61d730cb8f511e6d5dfc5ee6e4e4.jpg,30,22,person,19,5,24,14,1
train/meter-mp4_23_png.rf.2bed20e893bf3370238cb8ebbbf7f067.jpg,30,22,person,5,1,22,16,1
train/2023-09-11-05-33-46-mp4_182_png.rf.7c0e41d26de955487b9fca4ac3fc9cbb.jpg,28,22,person,12,5,21,20,1
train/meter-mp4_33_png.rf.8b8b76c5654e9ba86efe4839dfd8e288.jpg,30,22,person,12,4,19,16,1
train/2023-09-11-05-33-46-mp4_135_png.rf.d03f5638c68db4d1da408b2090d13764.jpg,32,24,person,10,4,21,19,1
train/meter-mp4_53_png.rf.67fb1075c11ccc09e572074d9f686449.jpg,28,22,person,11,7,17,18,1
train/meter-mp4_58_png.rf.10c52134734d7cb3fe2040114951908b.jpg,28,20,person,9,5,17,16,1
train/meter-mp4_11_png.rf.956ccdd610a2d8f85af17a0520f92978.jpg,30,22,person,14,7,24,23,1
train/2023-09-11-05-33-46-mp4_27_png.rf.8146b023d49e1d54555c1ad1bf4a63c6.jpg,28,20,person,13,4,22,17,1
train/2023-09-14-03-49-26-mp4_37_png.rf.73428a32f6414e8b1f797b1784bfc7c6.jpg,30,22,person,17,4,24,16,1
train/2023-09-14-03-49-26-mp4_224_png.rf.ef8876b62579a6e6657f20b026bc2895.jpg,30,22,person,21,8,25,22,1
train/2023-09-14-03-49-26-mp4_224_png.rf.ef8876b62579a6e6657f20b026bc2895.jpg,30,22,person,16,9,20,20,1
train/meter-mp4_17_png.rf.889632d8ae47d50adf12a0de80f0526d.jpg,32,24,person,8,1,31,17,1
train/meter-mp4_65_png.rf.34bba1be09843c3a1ece4b592fa173dd.jpg,30,22,person,13,7,22,16,1
train/2-_1-mp4_86_png.rf.146495b71c2047f7abb8453f2b1e25fc.jpg,28,22,person,8,3,15,16,1
train/2023-09-14-03-49-26-mp4_25_png.rf.bb6aa4a870b41b1d47f8846ec61d782b.jpg,32,24,person,13,5,21,17,1
train/2023-09-14-03-49-26-mp4_323_png.rf.a99ff8b60e458cc2cad5fd89f0b019fa.jpg,30,22,person,14,8,21,20,1
train/2023-09-14-03-49-26-mp4_80_png.rf.354b696ee33c47d9bec0d6f49140dc83.jpg,32,24,person,20,6,26,15,1
train/2023-09-11-05-33-46-mp4_51_png.rf.1942677d8935f096d7d14b717138187b.jpg,28,22,person,8,6,18,18,1
train/2023-09-11-05-33-46-mp4_169_png.rf.bc99c46c94be3a2b023eae9c49397063.jpg,30,22,person,1,5,8,17,1
train/2023-09-14-03-49-26-mp4_14_png.rf.47e952c924a8bbece93f61e618719865.jpg,28,22,person,7,7,12,18,1
train/2023-09-14-03-49-26-mp4_260_png.rf.e49f102a3c3fcaa8ac3c6728a61656e3.jpg,28,20,person,5,7,10,19,1
train/2023-09-14-03-49-26-mp4_260_png.rf.e49f102a3c3fcaa8ac3c6728a61656e3.jpg,28,20,person,14,6,20,17,1
train/2023-09-14-03-49-26-mp4_260_png.rf.e49f102a3c3fcaa8ac3c6728a61656e3.jpg,28,20,person,24,3,29,21,1
train/2023-09-14-03-49-26-mp4_145_png.rf.fbadd78022b5a53917c7eccc71e6d5f4.jpg,30,22,person,14,10,20,21,1
train/2023-09-14-03-49-26-mp4_145_png.rf.fbadd78022b5a53917c7eccc71e6d5f4.jpg,30,22,person,6,8,10,19,1
train/2023-09-11-05-33-46-mp4_105_png.rf.6e458d715b7354d2de23a5d052caf607.jpg,28,20,person,9,6,18,21,1
train/2023-09-14-03-49-26-mp4_275_png.rf.b17825d0b10ddf4679e0f3f864451321.jpg,30,22,person,11,11,15,21,1
train/2023-09-14-03-49-26-mp4_275_png.rf.b17825d0b10ddf4679e0f3f864451321.jpg,30,22,person,16,9,20,19,1
train/2023-09-14-03-49-26-mp4_275_png.rf.b17825d0b10ddf4679e0f3f864451321.jpg,30,22,person,19,8,25,18,1
train/2023-09-11-05-33-46-mp4_6_png.rf.bcda02deef0ed96b100aafabc355b095.jpg,30,22,person,7,1,26,23,1
train/2-_1-mp4_72_png.rf.b07435de1618902dd52a989aeb2ea19b.jpg,30,22,person,17,11,24,18,1
train/2-_1-mp4_72_png.rf.b07435de1618902dd52a989aeb2ea19b.jpg,30,22,person,9,6,16,20,1
train/2023-09-14-03-49-26-mp4_156_png.rf.b0ce229371bec269f89c2eff7967965f.jpg,32,24,person,15,4,24,16,1
train/2023-09-11-05-33-46-mp4_79_png.rf.025af02322a5509d42ddcbb6aed629dc.jpg,32,24,person,1,2,4,12,1
train/2023-09-11-05-33-46-mp4_102_png.rf.13fb39f58a72186d4f3735d28e0f69b9.jpg,28,20,person,6,8,16,21,1
train/2023-09-11-05-33-46-mp4_128_png.rf.4ebb858246673d73c41abac10429d8c4.jpg,32,24,person,12,2,23,18,1
train/2023-09-11-05-33-46-mp4_33_png.rf.1eff3a14a469fd0543d4e26643d90ac0.jpg,28,22,person,7,4,18,17,1
train/2023-09-11-05-33-46-mp4_60_png.rf.ee6f720a5f7d9f5c26dae374d24b1a3c.jpg,32,24,person,10,7,19,20,1
train/meter-mp4_15_png.rf.140792d4949265ec0fe50bf0e09e8125.jpg,28,20,person,4,1,28,15,1
train/2023-09-14-03-49-26-mp4_114_png.rf.39c9d4437aa17116b6c7a61bbe9dc203.jpg,32,24,person,15,4,19,11,1
train/2023-09-14-03-49-26-mp4_114_png.rf.39c9d4437aa17116b6c7a61bbe9dc203.jpg,32,24,person,20,7,29,20,1
train/2023-09-11-05-33-46-mp4_143_png.rf.ebe4f47ca03c858a281964564bc187b5.jpg,32,24,person,14,2,24,17,1
train/2023-09-14-03-49-26-mp4_173_png.rf.1212bd279694058180aa5d9a145a8e80.jpg,30,22,person,18,12,24,21,1
